sd_MDS1,sd_MDS2,sd_mean
0.0013451210821481929,0.0007350061955141544,0.0010400636388311736
0.0013117788939178592,0.0006645846837856536,0.0009881817888517564
0.001036368649423022,0.001176288657400716,0.001106328653411869
0.0018120158647553714,0.0004413885834705422,0.0011267022241129568
0.001397475427425313,0.001291913993509772,0.0013446947104675424
0.0017228188801266557,0.0013880077829866687,0.0015554133315566622
0.002251988614806336,0.0010927861247105933,0.0016723873697584647
0.0014831760825871796,0.001019252769324827,0.0012512144259560032
0.0020764261528417637,0.002296826780622596,0.00218662646673218
0.001668331263083817,0.0033835182530076104,0.0025259247580457136
0.002192836790284815,0.005679956452516388,0.003936396621400601
0.0017008718189741904,0.000745678772202986,0.0012232752955885881
0.0015812721062384975,0.0011569790030286345,0.001369125554633566
0.0016342148610805783,0.001288446054797975,0.0014613304579392766
0.002030792445851386,0.0014392324455594278,0.001735012445705407
0.001760824695382564,0.005579131898170874,0.003669978296776719
0.0017644460081038251,0.005855888052055074,0.0038101670300794495
0.0021718491366408584,0.0011016213511735931,0.0016367352439072259
0.0016992173764991288,0.0054656079117902665,0.0035824126441446977
0.0020622241197307645,0.002719633012222973,0.0023909285659768687
0.003951765010392726,0.0033188715811846895,0.003635318295788708
0.0016158470825757044,0.005340089754451465,0.0034779684185135846
0.0020161826566351742,0.00594286470459374,0.003979523680614458
0.0019011552279620946,0.006018380833003034,0.003959768030482564
0.0027199137946394497,0.0014792403998152976,0.0020995770972273738
0.0019396584547377205,0.0055145018008621585,0.0037270801277999397
0.0016579859368573476,0.0025486409755982055,0.002103313456227777
0.0017259116421829168,0.001190959478090508,0.0014584355601367123
0.001977815227429287,0.001155306696595813,0.0015665609620125502
0.0023541833860775564,0.0023135839020364487,0.0023338836440570023
0.0018252734430044143,0.0045420827311191715,0.003183678087061793
0.0016443675046839373,0.0016073090177735195,0.0016258382612287284
0.001967878350205687,0.0020977841848603285,0.0020328312675330076
0.0021435025244244685,0.0008565177008669274,0.0015000101126456979
0.002077810199851096,0.0009134140086802065,0.0014956121042656511
0.0014032137985442719,0.0012784963949181178,0.0013408550967311948
0.0008751759165192633,0.00046444223782227,0.0006698090771707667
0.0008739540023412535,0.001150859262517126,0.0010124066324291897
0.0013394440300031724,0.0018993078982597954,0.001619375964131484
0.0012889141541286763,0.0013350482931509206,0.0013119812236397983
0.0018808619310129817,0.0025010282926874465,0.002190945111850214
0.0022903861276433474,0.005455467771535744,0.0038729269495895455
0.0017104343517980322,0.006151835422859595,0.003931134887328814
0.0018842341970560397,0.0018995601912382425,0.001891897194147141
0.0014968560559502212,0.0011884776978197975,0.0013426668768850092
0.0016406728611563493,0.0017374582908923836,0.0016890655760243665
0.004607941717596677,0.005594481031380389,0.0051012113744885335
0.0030490275873757723,0.0017358289263785566,0.0023924282568771643
0.002567441719356734,0.0017430655634585062,0.00215525364140762
0.002419318724405766,0.0025310612550721034,0.002475189989738935
0.0005935652640107909,0.0005105845480940761,0.0005520749060524334
0.0034327644263704225,0.005200962969309698,0.004316863697840061
0.0013107829045317944,0.0011913505945198427,0.0012510667495258185
0.0015820834836156258,0.0015080084957527907,0.0015450459896842084
0.0017914485707734937,0.0016224990047984025,0.001706973787785948
0.0016108407817019398,0.0006649487792427763,0.0011378947804723582
0.001743750076025548,0.0017159017079207705,0.0017298258919731593
0.0019717886725130235,0.002200323428494306,0.002086056050503665
0.0017402214831559813,0.005311367980402644,0.0035257947317793126
0.0013633743987761678,0.0016393723891116505,0.001501373393943909
0.0017120490210101042,0.005863162750273091,0.0037876058856415977
0.0018100922615449145,0.0016193300866765652,0.00171471117411074
0.0018408856402630934,0.005315139363883262,0.0035780125020731775
0.0020898636507142767,0.0016616003765568916,0.0018757320136355842
0.0012491842967854187,0.0012767241758923369,0.0012629542363388779
0.0017424022141795505,0.0022694039612421108,0.0020059030877108306
0.0015752200660475054,0.0012414892106251281,0.0014083546383363166
0.0016044548648567278,0.0022884989292929698,0.0019464768970748488
0.0011137333372996155,0.005053943764631389,0.0030838385509655026
0.002772865484006333,0.0024568208690583515,0.002614843176532342
0.001179043135385026,0.005681663317381395,0.0034303532263832105
0.0016862917368981188,0.004650098038067781,0.00316819488748295
0.0012834442247401856,0.0008742671196247097,0.0010788556721824476
0.001435164424845081,0.001834875061708703,0.001635019743276892
0.0016963861158334024,0.0025279066190259285,0.0021121463674296653
0.0009004038043648599,0.0022956051068888234,0.0015980044556268417
0.0016652185995039235,0.0007846686369511211,0.0012249436182275222
0.001479641272985481,0.006034359632721895,0.003757000452853688
0.0011029594515711897,0.0015303391163551648,0.0013166492839631772
0.0010666656409686161,0.000954965157401783,0.0010108153991851996
0.0014607827035488206,0.005559556800799937,0.003510169752174379
0.0013594729059921249,0.0006537357709625024,0.0010066043384773136
0.0010941324764971846,0.005644732636308627,0.003369432556402906
0.0016128811548978565,0.0013663984756609147,0.0014896398152793857
0.0006621957373789212,0.002502033283470682,0.0015821145104248017
0.0015697839077163161,0.0016251984868062466,0.0015974911972612815
0.0012593075907971745,0.0020270330600167747,0.0016431703254069746
0.0007706348254385589,0.000681000641368815,0.000725817733403687
0.0013144873462682253,0.0013109395806807896,0.0013127134634745075
0.0015080103609411161,0.0060721973890365336,0.003790103874988825
0.0015334637753742686,0.004553925514141628,0.0030436946447579484
0.0015761887083438366,0.0057830588379318435,0.00367962377313784
0.0015432032270032738,0.005632533562232522,0.003587868394617898
0.0013361361307398715,0.000858978823434579,0.0010975574770872253
0.001166834987747763,0.0011729252405259347,0.0011698801141368487
0.000563677020700429,0.0007510138268132939,0.0006573454237568613
0.002492620938564072,0.0021198626562975507,0.002306241797430811
0.0007795566525293329,0.0011626415761930237,0.0009710991143611783
0.0017670570899581087,0.0024688935755513603,0.0021179753327547346
0.0015876456219044834,0.0011158777827279809,0.001351761702316232
0.0014349814243479106,0.0019810957091692056,0.001708038566758558
0.0019359922439370857,0.0019983886941406567,0.0019671904690388713
0.0016225354388061865,0.0025702526558894225,0.0020963940473478046
0.002029236219442742,0.0029256204194185132,0.0024774283194306276
0.001298772951705485,0.0009141609930215915,0.0011064669723635382
0.0011000693162508631,0.0007498089618262069,0.0009249391390385351
0.0017808170113521261,0.0012149990297374567,0.0014979080205447914
