channelId,name,englishName,affiliation,group,subscriptionCount,videoCount,photo,period,chats,memberChats,uniqueChatters,uniqueMembers,bannedChatters,deletedChats,superChats,uniqueSuperChatters,totalSC,averageSC,totalMessageLength,averageMessageLength,mostFrequentCurrency,mostFrequentColor
UCveZ9Ic1VtcXbsyaBgxPMvg,童田明治-わらべだめいじー-,Warabeda Meiji,Nijisanji,INACTIVE,250000.0,17.0,https://yt3.ggpht.com/ytc/AKedOLQzwCx2PaRbcZSGXDCZUfeHVfpZHCKGYZNI_0Uv=s800-c-k-c0x00ffffff-no-rj,2021-11,8077.0,4257.0,686.0,197.0,5.0,0.0,47.0,43.0,126568.0,2692.0,859.0,22.0,JPY,green
UCveZ9Ic1VtcXbsyaBgxPMvg,童田明治-わらべだめいじー-,Warabeda Meiji,Nijisanji,INACTIVE,250000.0,17.0,https://yt3.ggpht.com/ytc/AKedOLQzwCx2PaRbcZSGXDCZUfeHVfpZHCKGYZNI_0Uv=s800-c-k-c0x00ffffff-no-rj,2021-12,64264.0,30678.0,2724.0,431.0,10.0,0.0,306.0,160.0,805163.0,2631.0,6535.0,23.0,JPY,green
UCveZ9Ic1VtcXbsyaBgxPMvg,童田明治-わらべだめいじー-,Warabeda Meiji,Nijisanji,INACTIVE,250000.0,17.0,https://yt3.ggpht.com/ytc/AKedOLQzwCx2PaRbcZSGXDCZUfeHVfpZHCKGYZNI_0Uv=s800-c-k-c0x00ffffff-no-rj,2022-01,34850.0,19343.0,2380.0,382.0,3.0,0.0,136.0,103.0,438843.0,3226.0,3127.0,23.0,JPY,green
UCveZ9Ic1VtcXbsyaBgxPMvg,童田明治-わらべだめいじー-,Warabeda Meiji,Nijisanji,INACTIVE,250000.0,17.0,https://yt3.ggpht.com/ytc/AKedOLQzwCx2PaRbcZSGXDCZUfeHVfpZHCKGYZNI_0Uv=s800-c-k-c0x00ffffff-no-rj,2022-04,111548.0,49698.0,12759.0,997.0,4.0,79.0,1227.0,961.0,3690808.0,3007.0,45368.0,36.0,JPY,green
UCvjNdLLy5sinqD92Axk8w-g,filian,Filian,Independents,,267000.0,215.0,https://yt3.ggpht.com/pMu97oqNDtjNa1jKABBmybkd-0mjCPXSLooC5--KgyQoTkqSlVHdNucTaYrwp0lXw9DmlzNaLw=s800-c-k-c0x00ffffff-no-rj,,,,,,,,,,,,,,,
UCvm34tgJ0ZaKzTinWVyXpcA,ダルマリアヒメア Himea D'Almaria【WACTOR】,Himea D'Almaria,WACTOR,,24200.0,44.0,https://yt3.ggpht.com/8fBu1dkSK_qFTuOF2AYM4bfEhweTI_GjA9EgvaOXem0cG5chTPoSbuDD_NkGWfVB5HNAThbwDA=s800-c-k-c0x00ffffff-no-rj,2022-03,307743.0,0.0,7050.0,0.0,446.0,1727.0,428.0,176.0,125007.0,292.0,26537.0,62.0,ARS,green
UCvm34tgJ0ZaKzTinWVyXpcA,ダルマリアヒメア Himea D'Almaria【WACTOR】,Himea D'Almaria,WACTOR,,24200.0,44.0,https://yt3.ggpht.com/8fBu1dkSK_qFTuOF2AYM4bfEhweTI_GjA9EgvaOXem0cG5chTPoSbuDD_NkGWfVB5HNAThbwDA=s800-c-k-c0x00ffffff-no-rj,2022-04,81231.0,0.0,3205.0,0.0,111.0,385.0,322.0,111.0,85363.0,265.0,21380.0,66.0,MXN,lightblue
UCvm34tgJ0ZaKzTinWVyXpcA,ダルマリアヒメア Himea D'Almaria【WACTOR】,Himea D'Almaria,WACTOR,,24200.0,44.0,https://yt3.ggpht.com/8fBu1dkSK_qFTuOF2AYM4bfEhweTI_GjA9EgvaOXem0cG5chTPoSbuDD_NkGWfVB5HNAThbwDA=s800-c-k-c0x00ffffff-no-rj,2022-05,146570.0,0.0,4052.0,0.0,118.0,665.0,949.0,170.0,170117.0,179.0,62930.0,66.0,ARS,lightblue
UCvmppcdYf4HOv-tFQhHHJMA,《にじさんじ所属の女神》モイラ,Moira,Nijisanji,Wave 1,138000.0,399.0,https://yt3.ggpht.com/ytc/AKedOLTKBRtfrpYcNOdBNo6aEgFvKw9FV4C14xBBUpDP=s800-c-k-c0x00ffffff-no-rj,2021-03,57547.0,0.0,6228.0,0.0,0.0,0.0,344.0,308.0,773943.0,2249.0,3477.0,14.0,JPY,green
UCvmppcdYf4HOv-tFQhHHJMA,《にじさんじ所属の女神》モイラ,Moira,Nijisanji,Wave 1,138000.0,399.0,https://yt3.ggpht.com/ytc/AKedOLTKBRtfrpYcNOdBNo6aEgFvKw9FV4C14xBBUpDP=s800-c-k-c0x00ffffff-no-rj,2021-04,23752.0,0.0,1541.0,0.0,1.0,0.0,58.0,41.0,53451.0,921.0,942.0,18.0,JPY,green
UCvmppcdYf4HOv-tFQhHHJMA,《にじさんじ所属の女神》モイラ,Moira,Nijisanji,Wave 1,138000.0,399.0,https://yt3.ggpht.com/ytc/AKedOLTKBRtfrpYcNOdBNo6aEgFvKw9FV4C14xBBUpDP=s800-c-k-c0x00ffffff-no-rj,2021-05,14492.0,0.0,909.0,0.0,3.0,0.0,12.0,12.0,7473.0,622.0,220.0,22.0,JPY,green
UCvmppcdYf4HOv-tFQhHHJMA,《にじさんじ所属の女神》モイラ,Moira,Nijisanji,Wave 1,138000.0,399.0,https://yt3.ggpht.com/ytc/AKedOLTKBRtfrpYcNOdBNo6aEgFvKw9FV4C14xBBUpDP=s800-c-k-c0x00ffffff-no-rj,2021-06,46067.0,0.0,2282.0,0.0,5.0,0.0,113.0,53.0,83553.0,739.0,1398.0,13.0,JPY,green
UCvmppcdYf4HOv-tFQhHHJMA,《にじさんじ所属の女神》モイラ,Moira,Nijisanji,Wave 1,138000.0,399.0,https://yt3.ggpht.com/ytc/AKedOLTKBRtfrpYcNOdBNo6aEgFvKw9FV4C14xBBUpDP=s800-c-k-c0x00ffffff-no-rj,2021-07,10450.0,0.0,705.0,0.0,0.0,0.0,6.0,4.0,5431.0,905.0,62.0,10.0,JPY,green
UCvmppcdYf4HOv-tFQhHHJMA,《にじさんじ所属の女神》モイラ,Moira,Nijisanji,Wave 1,138000.0,399.0,https://yt3.ggpht.com/ytc/AKedOLTKBRtfrpYcNOdBNo6aEgFvKw9FV4C14xBBUpDP=s800-c-k-c0x00ffffff-no-rj,2021-08,22494.0,0.0,1114.0,0.0,8.0,3.0,37.0,24.0,56246.0,1520.0,783.0,22.0,JPY,green
UCvmppcdYf4HOv-tFQhHHJMA,《にじさんじ所属の女神》モイラ,Moira,Nijisanji,Wave 1,138000.0,399.0,https://yt3.ggpht.com/ytc/AKedOLTKBRtfrpYcNOdBNo6aEgFvKw9FV4C14xBBUpDP=s800-c-k-c0x00ffffff-no-rj,2021-09,9315.0,0.0,750.0,0.0,1.0,0.0,24.0,24.0,31775.0,1323.0,401.0,19.0,JPY,green
UCvmppcdYf4HOv-tFQhHHJMA,《にじさんじ所属の女神》モイラ,Moira,Nijisanji,Wave 1,138000.0,399.0,https://yt3.ggpht.com/ytc/AKedOLTKBRtfrpYcNOdBNo6aEgFvKw9FV4C14xBBUpDP=s800-c-k-c0x00ffffff-no-rj,2021-10,13725.0,0.0,882.0,0.0,1.0,0.0,29.0,13.0,24150.0,832.0,455.0,16.0,JPY,green
UCvmppcdYf4HOv-tFQhHHJMA,《にじさんじ所属の女神》モイラ,Moira,Nijisanji,Wave 1,138000.0,399.0,https://yt3.ggpht.com/ytc/AKedOLTKBRtfrpYcNOdBNo6aEgFvKw9FV4C14xBBUpDP=s800-c-k-c0x00ffffff-no-rj,2021-11,57851.0,0.0,2744.0,0.0,4.0,0.0,116.0,69.0,93620.0,807.0,1922.0,18.0,JPY,green
UCvmppcdYf4HOv-tFQhHHJMA,《にじさんじ所属の女神》モイラ,Moira,Nijisanji,Wave 1,138000.0,399.0,https://yt3.ggpht.com/ytc/AKedOLTKBRtfrpYcNOdBNo6aEgFvKw9FV4C14xBBUpDP=s800-c-k-c0x00ffffff-no-rj,2021-12,18772.0,0.0,1430.0,0.0,0.0,0.0,160.0,113.0,231584.0,1447.0,3650.0,23.0,JPY,green
UCvmppcdYf4HOv-tFQhHHJMA,《にじさんじ所属の女神》モイラ,Moira,Nijisanji,Wave 1,138000.0,399.0,https://yt3.ggpht.com/ytc/AKedOLTKBRtfrpYcNOdBNo6aEgFvKw9FV4C14xBBUpDP=s800-c-k-c0x00ffffff-no-rj,2022-01,26297.0,0.0,1383.0,0.0,1.0,0.0,72.0,57.0,103904.0,1443.0,828.0,14.0,JPY,green
UCvmppcdYf4HOv-tFQhHHJMA,《にじさんじ所属の女神》モイラ,Moira,Nijisanji,Wave 1,138000.0,399.0,https://yt3.ggpht.com/ytc/AKedOLTKBRtfrpYcNOdBNo6aEgFvKw9FV4C14xBBUpDP=s800-c-k-c0x00ffffff-no-rj,2022-02,164714.0,0.0,2617.0,0.0,20.0,0.0,120.0,74.0,269658.0,2247.0,3016.0,25.0,JPY,orange
UCvmppcdYf4HOv-tFQhHHJMA,《にじさんじ所属の女神》モイラ,Moira,Nijisanji,Wave 1,138000.0,399.0,https://yt3.ggpht.com/ytc/AKedOLTKBRtfrpYcNOdBNo6aEgFvKw9FV4C14xBBUpDP=s800-c-k-c0x00ffffff-no-rj,2022-03,50150.0,0.0,1858.0,0.0,18.0,0.0,23.0,18.0,19354.0,841.0,304.0,13.0,JPY,green
UCvmppcdYf4HOv-tFQhHHJMA,《にじさんじ所属の女神》モイラ,Moira,Nijisanji,Wave 1,138000.0,399.0,https://yt3.ggpht.com/ytc/AKedOLTKBRtfrpYcNOdBNo6aEgFvKw9FV4C14xBBUpDP=s800-c-k-c0x00ffffff-no-rj,2022-04,36449.0,0.0,1421.0,0.0,6.0,0.0,89.0,54.0,75013.0,842.0,1734.0,19.0,JPY,green
UCvmppcdYf4HOv-tFQhHHJMA,《にじさんじ所属の女神》モイラ,Moira,Nijisanji,Wave 1,138000.0,399.0,https://yt3.ggpht.com/ytc/AKedOLTKBRtfrpYcNOdBNo6aEgFvKw9FV4C14xBBUpDP=s800-c-k-c0x00ffffff-no-rj,2022-05,26587.0,3280.0,1239.0,131.0,2.0,0.0,26.0,19.0,18527.0,712.0,432.0,16.0,JPY,green
UCvnO_CTJr80qayp5JFEf3Fw,ナギナミちゃんねる,NagiNami,Independents,,34500.0,215.0,https://yt3.ggpht.com/ytc/AKedOLSSokO4PRHUqTU7k89goiC1MPdkOCZlj-1QLQrS0Q=s800-c-k-c0x00ffffff-no-rj,2021-09,7616.0,3067.0,319.0,45.0,0.0,0.0,60.0,28.0,151002.0,2516.0,436.0,10.0,JPY,yellow
UCvnO_CTJr80qayp5JFEf3Fw,ナギナミちゃんねる,NagiNami,Independents,,34500.0,215.0,https://yt3.ggpht.com/ytc/AKedOLSSokO4PRHUqTU7k89goiC1MPdkOCZlj-1QLQrS0Q=s800-c-k-c0x00ffffff-no-rj,2021-10,2740.0,1848.0,138.0,47.0,1.0,0.0,12.0,12.0,50538.0,4211.0,138.0,15.0,JPY,yellow
UCvnO_CTJr80qayp5JFEf3Fw,ナギナミちゃんねる,NagiNami,Independents,,34500.0,215.0,https://yt3.ggpht.com/ytc/AKedOLSSokO4PRHUqTU7k89goiC1MPdkOCZlj-1QLQrS0Q=s800-c-k-c0x00ffffff-no-rj,2021-11,17513.0,8798.0,460.0,73.0,0.0,0.0,111.0,73.0,201377.0,1814.0,1528.0,15.0,JPY,yellow
UCvnO_CTJr80qayp5JFEf3Fw,ナギナミちゃんねる,NagiNami,Independents,,34500.0,215.0,https://yt3.ggpht.com/ytc/AKedOLSSokO4PRHUqTU7k89goiC1MPdkOCZlj-1QLQrS0Q=s800-c-k-c0x00ffffff-no-rj,2021-12,4455.0,2730.0,220.0,58.0,0.0,0.0,49.0,29.0,285704.0,5830.0,537.0,12.0,JPY,red
UCvnO_CTJr80qayp5JFEf3Fw,ナギナミちゃんねる,NagiNami,Independents,,34500.0,215.0,https://yt3.ggpht.com/ytc/AKedOLSSokO4PRHUqTU7k89goiC1MPdkOCZlj-1QLQrS0Q=s800-c-k-c0x00ffffff-no-rj,2022-01,3663.0,2060.0,209.0,50.0,0.0,0.0,31.0,19.0,160128.0,5165.0,342.0,11.0,JPY,yellow
UCvnO_CTJr80qayp5JFEf3Fw,ナギナミちゃんねる,NagiNami,Independents,,34500.0,215.0,https://yt3.ggpht.com/ytc/AKedOLSSokO4PRHUqTU7k89goiC1MPdkOCZlj-1QLQrS0Q=s800-c-k-c0x00ffffff-no-rj,2022-02,5783.0,3696.0,304.0,67.0,8.0,9.0,4.0,4.0,4019.0,1004.0,72.0,18.0,JPY,yellow
UCvnO_CTJr80qayp5JFEf3Fw,ナギナミちゃんねる,NagiNami,Independents,,34500.0,215.0,https://yt3.ggpht.com/ytc/AKedOLSSokO4PRHUqTU7k89goiC1MPdkOCZlj-1QLQrS0Q=s800-c-k-c0x00ffffff-no-rj,2022-03,17257.0,10538.0,500.0,81.0,8.0,1.0,162.0,107.0,456121.0,2815.0,4714.0,29.0,JPY,yellow
UCvnO_CTJr80qayp5JFEf3Fw,ナギナミちゃんねる,NagiNami,Independents,,34500.0,215.0,https://yt3.ggpht.com/ytc/AKedOLSSokO4PRHUqTU7k89goiC1MPdkOCZlj-1QLQrS0Q=s800-c-k-c0x00ffffff-no-rj,2022-04,5796.0,2673.0,333.0,64.0,0.0,0.0,36.0,34.0,126932.0,3525.0,493.0,13.0,JPY,yellow
UCvy86WpnHG-h7-tgBVQBJYg,二代目・赤-夕悠夜赤-,Didaime Aka,Independents,,30600.0,254.0,https://yt3.ggpht.com/ytc/AKedOLRLwifO3laFQAl1MrganHNLz3sfhnVZgh4oed5z=s800-c-k-c0x00ffffff-no-rj,2021-09,7625.0,0.0,304.0,0.0,0.0,0.0,14.0,13.0,22542.0,1610.0,283.0,21.0,JPY,yellow
UCvy86WpnHG-h7-tgBVQBJYg,二代目・赤-夕悠夜赤-,Didaime Aka,Independents,,30600.0,254.0,https://yt3.ggpht.com/ytc/AKedOLRLwifO3laFQAl1MrganHNLz3sfhnVZgh4oed5z=s800-c-k-c0x00ffffff-no-rj,2021-10,4602.0,0.0,197.0,0.0,0.0,0.0,27.0,13.0,17748.0,657.0,355.0,13.0,JPY,green
UCvy86WpnHG-h7-tgBVQBJYg,二代目・赤-夕悠夜赤-,Didaime Aka,Independents,,30600.0,254.0,https://yt3.ggpht.com/ytc/AKedOLRLwifO3laFQAl1MrganHNLz3sfhnVZgh4oed5z=s800-c-k-c0x00ffffff-no-rj,2021-11,4646.0,0.0,275.0,0.0,2.0,0.0,40.0,20.0,36967.0,924.0,682.0,17.0,JPY,green
UCvy86WpnHG-h7-tgBVQBJYg,二代目・赤-夕悠夜赤-,Didaime Aka,Independents,,30600.0,254.0,https://yt3.ggpht.com/ytc/AKedOLRLwifO3laFQAl1MrganHNLz3sfhnVZgh4oed5z=s800-c-k-c0x00ffffff-no-rj,2021-12,12074.0,1987.0,546.0,35.0,3.0,1.0,60.0,48.0,119375.0,1989.0,1177.0,25.0,JPY,yellow
UCvy86WpnHG-h7-tgBVQBJYg,二代目・赤-夕悠夜赤-,Didaime Aka,Independents,,30600.0,254.0,https://yt3.ggpht.com/ytc/AKedOLRLwifO3laFQAl1MrganHNLz3sfhnVZgh4oed5z=s800-c-k-c0x00ffffff-no-rj,2022-01,7305.0,3152.0,251.0,46.0,0.0,0.0,34.0,20.0,39105.0,1150.0,594.0,17.0,JPY,yellow
UCvy86WpnHG-h7-tgBVQBJYg,二代目・赤-夕悠夜赤-,Didaime Aka,Independents,,30600.0,254.0,https://yt3.ggpht.com/ytc/AKedOLRLwifO3laFQAl1MrganHNLz3sfhnVZgh4oed5z=s800-c-k-c0x00ffffff-no-rj,2022-02,6781.0,2756.0,313.0,50.0,2.0,1.0,54.0,40.0,165876.0,3071.0,1438.0,26.0,JPY,orange
UCvy86WpnHG-h7-tgBVQBJYg,二代目・赤-夕悠夜赤-,Didaime Aka,Independents,,30600.0,254.0,https://yt3.ggpht.com/ytc/AKedOLRLwifO3laFQAl1MrganHNLz3sfhnVZgh4oed5z=s800-c-k-c0x00ffffff-no-rj,2022-03,3959.0,1356.0,214.0,41.0,0.0,0.0,22.0,12.0,17810.0,809.0,347.0,15.0,JPY,green
UCvy86WpnHG-h7-tgBVQBJYg,二代目・赤-夕悠夜赤-,Didaime Aka,Independents,,30600.0,254.0,https://yt3.ggpht.com/ytc/AKedOLRLwifO3laFQAl1MrganHNLz3sfhnVZgh4oed5z=s800-c-k-c0x00ffffff-no-rj,2022-04,6383.0,1641.0,253.0,32.0,0.0,0.0,31.0,14.0,41831.0,1349.0,531.0,17.0,JPY,orange
UCvy86WpnHG-h7-tgBVQBJYg,二代目・赤-夕悠夜赤-,Didaime Aka,Independents,,30600.0,254.0,https://yt3.ggpht.com/ytc/AKedOLRLwifO3laFQAl1MrganHNLz3sfhnVZgh4oed5z=s800-c-k-c0x00ffffff-no-rj,2022-05,13477.0,3445.0,405.0,46.0,4.0,0.0,74.0,38.0,166115.0,2244.0,1298.0,17.0,JPY,green
UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,Oozora Subaru,Hololive,2nd Generation,1320000.0,641.0,https://yt3.ggpht.com/ytc/AKedOLQ0Nsdn1Wqq6ZUtHEKrpDabcaXo3BwMqEFgSy-hhg=s800-c-k-c0x00ffffff-no-rj,2021-03,1031253.0,309195.0,40540.0,2818.0,237.0,304.0,2851.0,1042.0,2060919.0,722.0,84889.0,32.0,JPY,green
UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,Oozora Subaru,Hololive,2nd Generation,1320000.0,641.0,https://yt3.ggpht.com/ytc/AKedOLQ0Nsdn1Wqq6ZUtHEKrpDabcaXo3BwMqEFgSy-hhg=s800-c-k-c0x00ffffff-no-rj,2021-04,1085969.0,499231.0,44122.0,3352.0,134.0,22.0,5389.0,1684.0,4244800.0,787.0,170717.0,33.0,JPY,green
UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,Oozora Subaru,Hololive,2nd Generation,1320000.0,641.0,https://yt3.ggpht.com/ytc/AKedOLQ0Nsdn1Wqq6ZUtHEKrpDabcaXo3BwMqEFgSy-hhg=s800-c-k-c0x00ffffff-no-rj,2021-05,1560658.0,696018.0,61112.0,4253.0,156.0,29.0,6644.0,2117.0,5228169.0,786.0,194616.0,31.0,JPY,green
UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,Oozora Subaru,Hololive,2nd Generation,1320000.0,641.0,https://yt3.ggpht.com/ytc/AKedOLQ0Nsdn1Wqq6ZUtHEKrpDabcaXo3BwMqEFgSy-hhg=s800-c-k-c0x00ffffff-no-rj,2021-06,1431140.0,757991.0,48888.0,4258.0,383.0,25.0,5373.0,1533.0,3394737.0,631.0,139421.0,28.0,JPY,green
UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,Oozora Subaru,Hololive,2nd Generation,1320000.0,641.0,https://yt3.ggpht.com/ytc/AKedOLQ0Nsdn1Wqq6ZUtHEKrpDabcaXo3BwMqEFgSy-hhg=s800-c-k-c0x00ffffff-no-rj,2021-07,991213.0,537917.0,44348.0,4749.0,826.0,5.0,3654.0,1357.0,2738266.0,749.0,113822.0,34.0,JPY,green
UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,Oozora Subaru,Hololive,2nd Generation,1320000.0,641.0,https://yt3.ggpht.com/ytc/AKedOLQ0Nsdn1Wqq6ZUtHEKrpDabcaXo3BwMqEFgSy-hhg=s800-c-k-c0x00ffffff-no-rj,2021-08,1764278.0,864895.0,44257.0,4385.0,690.0,20.0,5441.0,1341.0,3138360.0,576.0,155037.0,31.0,JPY,green
UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,Oozora Subaru,Hololive,2nd Generation,1320000.0,641.0,https://yt3.ggpht.com/ytc/AKedOLQ0Nsdn1Wqq6ZUtHEKrpDabcaXo3BwMqEFgSy-hhg=s800-c-k-c0x00ffffff-no-rj,2021-09,1494652.0,813192.0,39271.0,4336.0,68.0,3.0,6734.0,1853.0,5500975.0,816.0,214697.0,34.0,JPY,green
UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,Oozora Subaru,Hololive,2nd Generation,1320000.0,641.0,https://yt3.ggpht.com/ytc/AKedOLQ0Nsdn1Wqq6ZUtHEKrpDabcaXo3BwMqEFgSy-hhg=s800-c-k-c0x00ffffff-no-rj,2021-10,1609828.0,916053.0,43421.0,5237.0,39.0,111.0,8180.0,2408.0,8584606.0,1049.0,275119.0,37.0,JPY,green
UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,Oozora Subaru,Hololive,2nd Generation,1320000.0,641.0,https://yt3.ggpht.com/ytc/AKedOLQ0Nsdn1Wqq6ZUtHEKrpDabcaXo3BwMqEFgSy-hhg=s800-c-k-c0x00ffffff-no-rj,2021-11,1691789.0,919995.0,46128.0,4951.0,285.0,17.0,6517.0,1725.0,3975354.0,609.0,186698.0,31.0,JPY,green
UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,Oozora Subaru,Hololive,2nd Generation,1320000.0,641.0,https://yt3.ggpht.com/ytc/AKedOLQ0Nsdn1Wqq6ZUtHEKrpDabcaXo3BwMqEFgSy-hhg=s800-c-k-c0x00ffffff-no-rj,2021-12,1839779.0,1036635.0,48465.0,5565.0,256.0,1.0,8528.0,2024.0,5995941.0,703.0,240543.0,31.0,JPY,green
UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,Oozora Subaru,Hololive,2nd Generation,1320000.0,641.0,https://yt3.ggpht.com/ytc/AKedOLQ0Nsdn1Wqq6ZUtHEKrpDabcaXo3BwMqEFgSy-hhg=s800-c-k-c0x00ffffff-no-rj,2022-01,1762213.0,903750.0,46666.0,5994.0,126.0,9.0,7777.0,2115.0,6053925.0,778.0,222824.0,30.0,JPY,green
UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,Oozora Subaru,Hololive,2nd Generation,1320000.0,641.0,https://yt3.ggpht.com/ytc/AKedOLQ0Nsdn1Wqq6ZUtHEKrpDabcaXo3BwMqEFgSy-hhg=s800-c-k-c0x00ffffff-no-rj,2022-02,1191563.0,681428.0,33624.0,5211.0,45.0,10.0,4379.0,1201.0,2734762.0,624.0,149624.0,34.0,JPY,green
UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,Oozora Subaru,Hololive,2nd Generation,1320000.0,641.0,https://yt3.ggpht.com/ytc/AKedOLQ0Nsdn1Wqq6ZUtHEKrpDabcaXo3BwMqEFgSy-hhg=s800-c-k-c0x00ffffff-no-rj,2022-03,663032.0,402421.0,27498.0,4942.0,17.0,6.0,2727.0,1088.0,2711062.0,994.0,98319.0,36.0,JPY,green
UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,Oozora Subaru,Hololive,2nd Generation,1320000.0,641.0,https://yt3.ggpht.com/ytc/AKedOLQ0Nsdn1Wqq6ZUtHEKrpDabcaXo3BwMqEFgSy-hhg=s800-c-k-c0x00ffffff-no-rj,2022-04,1635094.0,886502.0,37947.0,4961.0,106.0,14.0,5270.0,1197.0,3333900.0,632.0,186962.0,35.0,JPY,green
UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch. 大空スバル,Oozora Subaru,Hololive,2nd Generation,1320000.0,641.0,https://yt3.ggpht.com/ytc/AKedOLQ0Nsdn1Wqq6ZUtHEKrpDabcaXo3BwMqEFgSy-hhg=s800-c-k-c0x00ffffff-no-rj,2022-05,1906463.0,962899.0,44060.0,5178.0,691.0,11.0,3594.0,924.0,2300070.0,639.0,137182.0,38.0,JPY,green
UCvzVB-EYuHFXHZrObB8a_Og,矢車りね - Rine Yaguruma -,Yaguruma Rine,Nijisanji,SEEDS,75000.0,106.0,https://yt3.ggpht.com/ytc/AKedOLR-6P6Fyb6XZSFOF6PWYOFvpe0L9ozzurBVVucx=s800-c-k-c0x00ffffff-no-rj,2021-03,3941.0,1348.0,436.0,63.0,0.0,0.0,,,,,,,,
UCvzVB-EYuHFXHZrObB8a_Og,矢車りね - Rine Yaguruma -,Yaguruma Rine,Nijisanji,SEEDS,75000.0,106.0,https://yt3.ggpht.com/ytc/AKedOLR-6P6Fyb6XZSFOF6PWYOFvpe0L9ozzurBVVucx=s800-c-k-c0x00ffffff-no-rj,2021-04,4157.0,1459.0,350.0,53.0,0.0,0.0,33.0,30.0,33464.0,1014.0,281.0,9.0,JPY,green
UCvzVB-EYuHFXHZrObB8a_Og,矢車りね - Rine Yaguruma -,Yaguruma Rine,Nijisanji,SEEDS,75000.0,106.0,https://yt3.ggpht.com/ytc/AKedOLR-6P6Fyb6XZSFOF6PWYOFvpe0L9ozzurBVVucx=s800-c-k-c0x00ffffff-no-rj,2021-05,10467.0,3302.0,715.0,73.0,0.0,0.0,96.0,70.0,158650.0,1652.0,1046.0,11.0,JPY,green
UCvzVB-EYuHFXHZrObB8a_Og,矢車りね - Rine Yaguruma -,Yaguruma Rine,Nijisanji,SEEDS,75000.0,106.0,https://yt3.ggpht.com/ytc/AKedOLR-6P6Fyb6XZSFOF6PWYOFvpe0L9ozzurBVVucx=s800-c-k-c0x00ffffff-no-rj,2021-07,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,
UCvzVB-EYuHFXHZrObB8a_Og,矢車りね - Rine Yaguruma -,Yaguruma Rine,Nijisanji,SEEDS,75000.0,106.0,https://yt3.ggpht.com/ytc/AKedOLR-6P6Fyb6XZSFOF6PWYOFvpe0L9ozzurBVVucx=s800-c-k-c0x00ffffff-no-rj,2021-08,5606.0,1890.0,649.0,62.0,1.0,0.0,118.0,96.0,221361.0,1875.0,1647.0,15.0,JPY,green
UCvzVB-EYuHFXHZrObB8a_Og,矢車りね - Rine Yaguruma -,Yaguruma Rine,Nijisanji,SEEDS,75000.0,106.0,https://yt3.ggpht.com/ytc/AKedOLR-6P6Fyb6XZSFOF6PWYOFvpe0L9ozzurBVVucx=s800-c-k-c0x00ffffff-no-rj,2021-09,2748.0,1025.0,350.0,57.0,0.0,0.0,64.0,59.0,171431.0,2678.0,802.0,13.0,JPY,green
UCvzVB-EYuHFXHZrObB8a_Og,矢車りね - Rine Yaguruma -,Yaguruma Rine,Nijisanji,SEEDS,75000.0,106.0,https://yt3.ggpht.com/ytc/AKedOLR-6P6Fyb6XZSFOF6PWYOFvpe0L9ozzurBVVucx=s800-c-k-c0x00ffffff-no-rj,2021-10,18.0,1.0,3.0,1.0,0.0,0.0,,,,,,,,
UCvzVB-EYuHFXHZrObB8a_Og,矢車りね - Rine Yaguruma -,Yaguruma Rine,Nijisanji,SEEDS,75000.0,106.0,https://yt3.ggpht.com/ytc/AKedOLR-6P6Fyb6XZSFOF6PWYOFvpe0L9ozzurBVVucx=s800-c-k-c0x00ffffff-no-rj,2021-11,4120.0,1754.0,481.0,61.0,0.0,0.0,35.0,32.0,59566.0,1701.0,304.0,9.0,JPY,yellow
UCvzVB-EYuHFXHZrObB8a_Og,矢車りね - Rine Yaguruma -,Yaguruma Rine,Nijisanji,SEEDS,75000.0,106.0,https://yt3.ggpht.com/ytc/AKedOLR-6P6Fyb6XZSFOF6PWYOFvpe0L9ozzurBVVucx=s800-c-k-c0x00ffffff-no-rj,2021-12,38.0,37.0,8.0,7.0,0.0,0.0,,,,,,,,
UCvzVB-EYuHFXHZrObB8a_Og,矢車りね - Rine Yaguruma -,Yaguruma Rine,Nijisanji,SEEDS,75000.0,106.0,https://yt3.ggpht.com/ytc/AKedOLR-6P6Fyb6XZSFOF6PWYOFvpe0L9ozzurBVVucx=s800-c-k-c0x00ffffff-no-rj,2022-01,10.0,9.0,5.0,4.0,0.0,0.0,,,,,,,,
