node,degree_in,degree_out,betweenness,pagerank,eigenvector
user_593,0,3,0.0,0.0003763436903966504,0.0
user_557,0,2,0.0,0.0003763436903966504,0.0
user_558,0,1,0.0,0.0003763436903966504,0.0
user_559,0,1,0.0,0.0003763436903966504,0.0
user_561,0,2,0.0,0.0003763436903966504,0.0
user_563,0,1,0.0,0.0003763436903966504,0.0
user_567,0,1,0.0,0.0003763436903966504,0.0
user_569,0,1,0.0,0.0003763436903966504,0.0
user_950,0,1,0.0,0.0003763436903966504,0.0
user_951,0,1,0.0,0.0003763436903966504,0.0
user_952,0,1,0.0,0.0003763436903966504,0.0
user_954,0,1,0.0,0.0003763436903966504,0.0
user_955,0,11,0.0,0.0003763436903966504,0.0
user_573,0,1,0.0,0.0003763436903966504,0.0
user_577,0,1,0.0,0.0003763436903966504,0.0
user_578,0,1,0.0,0.0003763436903966504,0.0
user_579,0,1,0.0,0.0003763436903966504,0.0
user_1000,0,2,0.0,0.0003763436903966504,0.0
user_959,0,1,0.0,0.0003763436903966504,0.0
user_960,0,1,0.0,0.0003763436903966504,0.0
user_961,0,1,0.0,0.0003763436903966504,0.0
user_964,0,1,0.0,0.0003763436903966504,0.0
user_965,0,1,0.0,0.0003763436903966504,0.0
user_966,0,1,0.0,0.0003763436903966504,0.0
user_967,0,1,0.0,0.0003763436903966504,0.0
user_969,0,1,0.0,0.0003763436903966504,0.0
user_971,0,1,0.0,0.0003763436903966504,0.0
user_972,0,1,0.0,0.0003763436903966504,0.0
user_973,0,1,0.0,0.0003763436903966504,0.0
user_977,0,1,0.0,0.0003763436903966504,0.0
user_980,0,1,0.0,0.0003763436903966504,0.0
user_947,0,1,0.0,0.0003763436903966504,0.0
user_556,0,1,0.0,0.0003763436903966504,0.0
user_543,0,1,0.0,0.0003763436903966504,0.0
user_545,0,3,0.0,0.0003763436903966504,0.0
user_546,0,1,0.0,0.0003763436903966504,0.0
user_547,0,1,0.0,0.0003763436903966504,0.0
user_548,0,1,0.0,0.0003763436903966504,0.0
user_554,0,1,0.0,0.0003763436903966504,0.0
user_514,0,1,0.0,0.0003763436903966504,0.0
user_983,0,2,0.0,0.0003763436903966504,0.0
user_989,0,2,0.0,0.0003763436903966504,0.0
user_990,0,1,0.0,0.0003763436903966504,0.0
user_992,0,2,0.0,0.0003763436903966504,0.0
user_993,0,1,0.0,0.0003763436903966504,0.0
user_994,0,1,0.0,0.0003763436903966504,0.0
user_995,0,2,0.0,0.0003763436903966504,0.0
user_997,0,5,0.0,0.0003763436903966504,0.0
user_998,0,1,0.0,0.0003763436903966504,0.0
user_537,0,1,0.0,0.0003763436903966504,0.0
user_540,0,4,0.0,0.0003763436903966504,0.0
user_505,0,1,0.0,0.0003763436903966504,0.0
user_1007,0,1,0.0,0.0003763436903966504,0.0
user_1009,0,1,0.0,0.0003763436903966504,0.0
user_1010,0,1,0.0,0.0003763436903966504,0.0
user_1012,0,1,0.0,0.0003763436903966504,0.0
user_1013,0,1,0.0,0.0003763436903966504,0.0
user_1015,0,1,0.0,0.0003763436903966504,0.0
user_1016,0,2,0.0,0.0003763436903966504,0.0
user_1018,0,1,0.0,0.0003763436903966504,0.0
user_1020,0,1,0.0,0.0003763436903966504,0.0
user_1021,0,1,0.0,0.0003763436903966504,0.0
user_1025,0,3,0.0,0.0003763436903966504,0.0
user_981,0,2,0.0,0.0003763436903966504,0.0
user_541,0,2,0.0,0.0003763436903966504,0.0
user_511,0,9,0.0,0.0003763436903966504,0.0
user_512,0,1,0.0,0.0003763436903966504,0.0
user_513,0,1,0.0,0.0003763436903966504,0.0
user_1031,0,1,0.0,0.0003763436903966504,0.0
user_1034,0,1,0.0,0.0003763436903966504,0.0
user_1035,0,1,0.0,0.0003763436903966504,0.0
user_1036,0,1,0.0,0.0003763436903966504,0.0
user_1040,0,11,0.0,0.0003763436903966504,0.0
user_515,0,1,0.0,0.0003763436903966504,0.0
user_516,0,1,0.0,0.0003763436903966504,0.0
user_517,0,1,0.0,0.0003763436903966504,0.0
user_522,0,1,0.0,0.0003763436903966504,0.0
user_524,0,1,0.0,0.0003763436903966504,0.0
user_526,0,1,0.0,0.0003763436903966504,0.0
user_527,0,1,0.0,0.0003763436903966504,0.0
user_533,0,1,0.0,0.0003763436903966504,0.0
user_1084,0,1,0.0,0.0003763436903966504,0.0
user_1085,0,1,0.0,0.0003763436903966504,0.0
user_1041,0,1,0.0,0.0003763436903966504,0.0
user_1047,0,2,0.0,0.0003763436903966504,0.0
user_1048,0,1,0.0,0.0003763436903966504,0.0
user_1049,0,1,0.0,0.0003763436903966504,0.0
user_1050,0,1,0.0,0.0003763436903966504,0.0
user_1051,0,3,0.0,0.0003763436903966504,0.0
user_1052,0,1,0.0,0.0003763436903966504,0.0
user_1053,0,3,0.0,0.0003763436903966504,0.0
user_1055,0,2,0.0,0.0003763436903966504,0.0
user_1060,0,1,0.0,0.0003763436903966504,0.0
user_1064,0,1,0.0,0.0003763436903966504,0.0
user_1066,0,2,0.0,0.0003763436903966504,0.0
user_506,0,1,0.0,0.0003763436903966504,0.0
user_508,0,2,0.0,0.0003763436903966504,0.0
user_491,0,1,0.0,0.0003763436903966504,0.0
user_492,0,1,0.0,0.0003763436903966504,0.0
user_494,0,1,0.0,0.0003763436903966504,0.0
user_496,0,3,0.0,0.0003763436903966504,0.0
user_498,0,1,0.0,0.0003763436903966504,0.0
user_499,0,1,0.0,0.0003763436903966504,0.0
user_501,0,4,0.0,0.0003763436903966504,0.0
user_1067,0,1,0.0,0.0003763436903966504,0.0
user_1068,0,1,0.0,0.0003763436903966504,0.0
user_1069,0,1,0.0,0.0003763436903966504,0.0
user_1070,0,2,0.0,0.0003763436903966504,0.0
user_1071,0,2,0.0,0.0003763436903966504,0.0
user_1073,0,1,0.0,0.0003763436903966504,0.0
user_1077,0,1,0.0,0.0003763436903966504,0.0
user_1079,0,1,0.0,0.0003763436903966504,0.0
user_1083,0,1,0.0,0.0003763436903966504,0.0
user_1127,0,1,0.0,0.0003763436903966504,0.0
user_1128,0,1,0.0,0.0003763436903966504,0.0
user_1129,0,1,0.0,0.0003763436903966504,0.0
user_1087,0,1,0.0,0.0003763436903966504,0.0
user_1089,0,1,0.0,0.0003763436903966504,0.0
user_1091,0,1,0.0,0.0003763436903966504,0.0
user_1094,0,2,0.0,0.0003763436903966504,0.0
user_1095,0,1,0.0,0.0003763436903966504,0.0
user_1097,0,1,0.0,0.0003763436903966504,0.0
user_1098,0,1,0.0,0.0003763436903966504,0.0
user_1100,0,1,0.0,0.0003763436903966504,0.0
user_1101,0,1,0.0,0.0003763436903966504,0.0
user_1103,0,1,0.0,0.0003763436903966504,0.0
user_1105,0,1,0.0,0.0003763436903966504,0.0
user_1109,0,1,0.0,0.0003763436903966504,0.0
user_1111,0,1,0.0,0.0003763436903966504,0.0
user_475,0,1,0.0,0.0003763436903966504,0.0
user_478,0,1,0.0,0.0003763436903966504,0.0
user_480,0,1,0.0,0.0003763436903966504,0.0
user_481,0,1,0.0,0.0003763436903966504,0.0
user_482,0,1,0.0,0.0003763436903966504,0.0
user_483,0,2,0.0,0.0003763436903966504,0.0
user_484,0,2,0.0,0.0003763436903966504,0.0
user_488,0,2,0.0,0.0003763436903966504,0.0
user_489,0,1,0.0,0.0003763436903966504,0.0
user_1116,0,2,0.0,0.0003763436903966504,0.0
user_1117,0,1,0.0,0.0003763436903966504,0.0
user_1121,0,1,0.0,0.0003763436903966504,0.0
user_1122,0,1,0.0,0.0003763436903966504,0.0
user_1123,0,1,0.0,0.0003763436903966504,0.0
user_1125,0,1,0.0,0.0003763436903966504,0.0
user_1126,0,1,0.0,0.0003763436903966504,0.0
user_1170,0,1,0.0,0.0003763436903966504,0.0
user_1174,0,1,0.0,0.0003763436903966504,0.0
user_1176,0,1,0.0,0.0003763436903966504,0.0
user_1177,0,1,0.0,0.0003763436903966504,0.0
user_1132,0,2,0.0,0.0003763436903966504,0.0
user_1133,0,1,0.0,0.0003763436903966504,0.0
user_1134,0,1,0.0,0.0003763436903966504,0.0
user_1135,0,1,0.0,0.0003763436903966504,0.0
user_1141,0,1,0.0,0.0003763436903966504,0.0
user_1142,0,1,0.0,0.0003763436903966504,0.0
user_1146,0,1,0.0,0.0003763436903966504,0.0
user_1148,0,1,0.0,0.0003763436903966504,0.0
user_1152,0,1,0.0,0.0003763436903966504,0.0
user_1154,0,1,0.0,0.0003763436903966504,0.0
user_1155,0,1,0.0,0.0003763436903966504,0.0
user_1112,0,2,0.0,0.0003763436903966504,0.0
user_467,0,1,0.0,0.0003763436903966504,0.0
user_468,0,1,0.0,0.0003763436903966504,0.0
user_469,0,1,0.0,0.0003763436903966504,0.0
user_470,0,1,0.0,0.0003763436903966504,0.0
user_471,0,1,0.0,0.0003763436903966504,0.0
user_472,0,1,0.0,0.0003763436903966504,0.0
user_473,0,1,0.0,0.0003763436903966504,0.0
user_474,0,2,0.0,0.0003763436903966504,0.0
user_437,0,2,0.0,0.0003763436903966504,0.0
user_1158,0,5,0.0,0.0003763436903966504,0.0
user_1159,0,1,0.0,0.0003763436903966504,0.0
user_1163,0,1,0.0,0.0003763436903966504,0.0
user_1164,0,1,0.0,0.0003763436903966504,0.0
user_1166,0,1,0.0,0.0003763436903966504,0.0
user_1167,0,1,0.0,0.0003763436903966504,0.0
user_1169,0,1,0.0,0.0003763436903966504,0.0
user_458,0,1,0.0,0.0003763436903966504,0.0
user_459,0,1,0.0,0.0003763436903966504,0.0
user_461,0,3,0.0,0.0003763436903966504,0.0
user_425,0,1,0.0,0.0003763436903966504,0.0
user_1178,0,1,0.0,0.0003763436903966504,0.0
user_1181,0,1,0.0,0.0003763436903966504,0.0
user_1184,0,1,0.0,0.0003763436903966504,0.0
user_1186,0,3,0.0,0.0003763436903966504,0.0
user_1187,0,1,0.0,0.0003763436903966504,0.0
user_1188,0,1,0.0,0.0003763436903966504,0.0
user_1189,0,1,0.0,0.0003763436903966504,0.0
user_1191,0,2,0.0,0.0003763436903966504,0.0
user_1157,0,2,0.0,0.0003763436903966504,0.0
user_463,0,1,0.0,0.0003763436903966504,0.0
user_464,0,2,0.0,0.0003763436903966504,0.0
user_465,0,1,0.0,0.0003763436903966504,0.0
user_1211,0,1,0.0,0.0003763436903966504,0.0
user_1212,0,3,0.0,0.0003763436903966504,0.0
user_1192,0,3,0.0,0.0003763436903966504,0.0
user_1194,0,1,0.0,0.0003763436903966504,0.0
user_1195,0,5,0.0,0.0003763436903966504,0.0
user_1198,0,2,0.0,0.0003763436903966504,0.0
user_426,0,2,0.0,0.0003763436903966504,0.0
user_427,0,7,0.0,0.0003763436903966504,0.0
user_429,0,1,0.0,0.0003763436903966504,0.0
user_432,0,1,0.0,0.0003763436903966504,0.0
user_434,0,1,0.0,0.0003763436903966504,0.0
user_445,0,2,0.0,0.0003763436903966504,0.0
user_446,0,1,0.0,0.0003763436903966504,0.0
user_447,0,1,0.0,0.0003763436903966504,0.0
user_452,0,1,0.0,0.0003763436903966504,0.0
user_456,0,1,0.0,0.0003763436903966504,0.0
user_401,0,1,0.0,0.0003763436903966504,0.0
user_406,0,1,0.0,0.0003763436903966504,0.0
user_409,0,3,0.0,0.0003763436903966504,0.0
user_415,0,1,0.0,0.0003763436903966504,0.0
user_418,0,2,0.0,0.0003763436903966504,0.0
user_419,0,1,0.0,0.0003763436903966504,0.0
user_421,0,1,0.0,0.0003763436903966504,0.0
user_422,0,1,0.0,0.0003763436903966504,0.0
user_382,0,1,0.0,0.0003763436903966504,0.0
user_1201,0,5,0.0,0.0003763436903966504,0.0
user_1202,0,1,0.0,0.0003763436903966504,0.0
user_1203,0,1,0.0,0.0003763436903966504,0.0
user_1204,0,1,0.0,0.0003763436903966504,0.0
user_1206,0,1,0.0,0.0003763436903966504,0.0
user_1207,0,1,0.0,0.0003763436903966504,0.0
user_1210,0,2,0.0,0.0003763436903966504,0.0
user_392,0,1,0.0,0.0003763436903966504,0.0
user_396,0,1,0.0,0.0003763436903966504,0.0
user_399,0,3,0.0,0.0003763436903966504,0.0
user_1217,0,1,0.0,0.0003763436903966504,0.0
user_1219,0,1,0.0,0.0003763436903966504,0.0
user_1220,0,1,0.0,0.0003763436903966504,0.0
user_1222,0,1,0.0,0.0003763436903966504,0.0
user_1223,0,1,0.0,0.0003763436903966504,0.0
user_1224,0,1,0.0,0.0003763436903966504,0.0
user_1225,0,2,0.0,0.0003763436903966504,0.0
user_1227,0,1,0.0,0.0003763436903966504,0.0
user_1231,0,1,0.0,0.0003763436903966504,0.0
user_1232,0,1,0.0,0.0003763436903966504,0.0
user_1234,0,1,0.0,0.0003763436903966504,0.0
user_1235,0,1,0.0,0.0003763436903966504,0.0
user_1200,0,1,0.0,0.0003763436903966504,0.0
user_380,0,2,0.0,0.0003763436903966504,0.0
user_1237,0,1,0.0,0.0003763436903966504,0.0
user_1239,0,1,0.0,0.0003763436903966504,0.0
user_1240,0,2,0.0,0.0003763436903966504,0.0
user_1243,0,1,0.0,0.0003763436903966504,0.0
user_1244,0,1,0.0,0.0003763436903966504,0.0
user_1251,0,1,0.0,0.0003763436903966504,0.0
user_1255,0,1,0.0,0.0003763436903966504,0.0
user_1256,0,1,0.0,0.0003763436903966504,0.0
user_1257,0,3,0.0,0.0003763436903966504,0.0
user_1215,0,1,0.0,0.0003763436903966504,0.0
user_383,0,1,0.0,0.0003763436903966504,0.0
user_387,0,1,0.0,0.0003763436903966504,0.0
user_388,0,2,0.0,0.0003763436903966504,0.0
user_389,0,1,0.0,0.0003763436903966504,0.0
user_391,0,1,0.0,0.0003763436903966504,0.0
user_374,0,1,0.0,0.0003763436903966504,0.0
user_377,0,50,0.0,0.0003763436903966504,0.0
user_1258,0,1,0.0,0.0003763436903966504,0.0
user_1259,0,2,0.0,0.0003763436903966504,0.0
user_1260,0,1,0.0,0.0003763436903966504,0.0
user_1261,0,1,0.0,0.0003763436903966504,0.0
user_1262,0,1,0.0,0.0003763436903966504,0.0
user_1263,0,1,0.0,0.0003763436903966504,0.0
user_1264,0,1,0.0,0.0003763436903966504,0.0
user_1266,0,2,0.0,0.0003763436903966504,0.0
user_1267,0,1,0.0,0.0003763436903966504,0.0
user_1269,0,1,0.0,0.0003763436903966504,0.0
user_1270,0,1,0.0,0.0003763436903966504,0.0
user_1272,0,1,0.0,0.0003763436903966504,0.0
user_1273,0,4,0.0,0.0003763436903966504,0.0
user_1236,0,2,0.0,0.0003763436903966504,0.0
user_1318,0,1,0.0,0.0003763436903966504,0.0
user_1322,0,1,0.0,0.0003763436903966504,0.0
user_1277,0,2,0.0,0.0003763436903966504,0.0
user_1278,0,1,0.0,0.0003763436903966504,0.0
user_1279,0,1,0.0,0.0003763436903966504,0.0
user_1280,0,1,0.0,0.0003763436903966504,0.0
user_1282,0,1,0.0,0.0003763436903966504,0.0
user_1283,0,1,0.0,0.0003763436903966504,0.0
user_1284,0,2,0.0,0.0003763436903966504,0.0
user_1286,0,1,0.0,0.0003763436903966504,0.0
user_1288,0,1,0.0,0.0003763436903966504,0.0
user_1296,0,1,0.0,0.0003763436903966504,0.0
user_368,0,1,0.0,0.0003763436903966504,0.0
user_369,0,1,0.0,0.0003763436903966504,0.0
user_371,0,1,0.0,0.0003763436903966504,0.0
user_373,0,3,0.0,0.0003763436903966504,0.0
user_355,0,1,0.0,0.0003763436903966504,0.0
user_358,0,1,0.0,0.0003763436903966504,0.0
user_361,0,1,0.0,0.0003763436903966504,0.0
user_362,0,2,0.0,0.0003763436903966504,0.0
user_363,0,1,0.0,0.0003763436903966504,0.0
user_365,0,1,0.0,0.0003763436903966504,0.0
user_366,0,4,0.0,0.0003763436903966504,0.0
user_336,0,2,0.0,0.0003763436903966504,0.0
user_1300,0,1,0.0,0.0003763436903966504,0.0
user_1302,0,1,0.0,0.0003763436903966504,0.0
user_1303,0,1,0.0,0.0003763436903966504,0.0
user_1304,0,1,0.0,0.0003763436903966504,0.0
user_1307,0,2,0.0,0.0003763436903966504,0.0
user_1312,0,2,0.0,0.0003763436903966504,0.0
user_1315,0,1,0.0,0.0003763436903966504,0.0
user_1316,0,1,0.0,0.0003763436903966504,0.0
user_1345,0,1,0.0,0.0003763436903966504,0.0
user_1323,0,1,0.0,0.0003763436903966504,0.0
user_1324,0,1,0.0,0.0003763436903966504,0.0
user_1328,0,1,0.0,0.0003763436903966504,0.0
user_1329,0,1,0.0,0.0003763436903966504,0.0
user_1331,0,12,0.0,0.0003763436903966504,0.0
user_1332,0,5,0.0,0.0003763436903966504,0.0
user_1297,0,2,0.0,0.0003763436903966504,0.0
user_337,0,2,0.0,0.0003763436903966504,0.0
user_340,0,3,0.0,0.0003763436903966504,0.0
user_341,0,2,0.0,0.0003763436903966504,0.0
user_343,0,1,0.0,0.0003763436903966504,0.0
user_346,0,1,0.0,0.0003763436903966504,0.0
user_349,0,1,0.0,0.0003763436903966504,0.0
user_324,0,1,0.0,0.0003763436903966504,0.0
user_354,0,1,0.0,0.0003763436903966504,0.0
user_327,0,1,0.0,0.0003763436903966504,0.0
user_329,0,1,0.0,0.0003763436903966504,0.0
user_330,0,2,0.0,0.0003763436903966504,0.0
user_331,0,1,0.0,0.0003763436903966504,0.0
user_332,0,3,0.0,0.0003763436903966504,0.0
user_334,0,1,0.0,0.0003763436903966504,0.0
user_335,0,1,0.0,0.0003763436903966504,0.0
user_310,0,1,0.0,0.0003763436903966504,0.0
user_1336,0,2,0.0,0.0003763436903966504,0.0
user_1337,0,1,0.0,0.0003763436903966504,0.0
user_1338,0,3,0.0,0.0003763436903966504,0.0
user_1340,0,1,0.0,0.0003763436903966504,0.0
user_1341,0,1,0.0,0.0003763436903966504,0.0
user_1342,0,1,0.0,0.0003763436903966504,0.0
user_1343,0,1,0.0,0.0003763436903966504,0.0
user_1344,0,1,0.0,0.0003763436903966504,0.0
user_318,0,4,0.0,0.0003763436903966504,0.0
user_319,0,1,0.0,0.0003763436903966504,0.0
user_320,0,2,0.0,0.0003763436903966504,0.0
user_322,0,1,0.0,0.0003763436903966504,0.0
user_1347,0,1,0.0,0.0003763436903966504,0.0
user_1349,0,1,0.0,0.0003763436903966504,0.0
user_1350,0,1,0.0,0.0003763436903966504,0.0
user_1351,0,1,0.0,0.0003763436903966504,0.0
user_1355,0,2,0.0,0.0003763436903966504,0.0
user_1356,0,1,0.0,0.0003763436903966504,0.0
user_1358,0,1,0.0,0.0003763436903966504,0.0
user_1360,0,1,0.0,0.0003763436903966504,0.0
user_1361,0,1,0.0,0.0003763436903966504,0.0
user_1363,0,2,0.0,0.0003763436903966504,0.0
user_1334,0,1,0.0,0.0003763436903966504,0.0
user_325,0,2,0.0,0.0003763436903966504,0.0
user_1403,0,3,0.0,0.0003763436903966504,0.0
user_1406,0,1,0.0,0.0003763436903966504,0.0
user_1409,0,3,0.0,0.0003763436903966504,0.0
user_1410,0,2,0.0,0.0003763436903966504,0.0
user_1364,0,1,0.0,0.0003763436903966504,0.0
user_1366,0,2,0.0,0.0003763436903966504,0.0
user_1367,0,1,0.0,0.0003763436903966504,0.0
user_1370,0,1,0.0,0.0003763436903966504,0.0
user_1372,0,1,0.0,0.0003763436903966504,0.0
user_1375,0,1,0.0,0.0003763436903966504,0.0
user_1376,0,1,0.0,0.0003763436903966504,0.0
user_1377,0,3,0.0,0.0003763436903966504,0.0
user_1378,0,2,0.0,0.0003763436903966504,0.0
user_312,0,1,0.0,0.0003763436903966504,0.0
user_315,0,1,0.0,0.0003763436903966504,0.0
user_317,0,1,0.0,0.0003763436903966504,0.0
user_289,0,1,0.0,0.0003763436903966504,0.0
user_291,0,1,0.0,0.0003763436903966504,0.0
user_293,0,1,0.0,0.0003763436903966504,0.0
user_294,0,1,0.0,0.0003763436903966504,0.0
user_296,0,5,0.0,0.0003763436903966504,0.0
user_298,0,1,0.0,0.0003763436903966504,0.0
user_300,0,1,0.0,0.0003763436903966504,0.0
user_302,0,1,0.0,0.0003763436903966504,0.0
user_305,0,1,0.0,0.0003763436903966504,0.0
user_1379,0,1,0.0,0.0003763436903966504,0.0
user_1380,0,1,0.0,0.0003763436903966504,0.0
user_1386,0,1,0.0,0.0003763436903966504,0.0
user_1390,0,1,0.0,0.0003763436903966504,0.0
user_1392,0,2,0.0,0.0003763436903966504,0.0
user_1393,0,1,0.0,0.0003763436903966504,0.0
user_1401,0,1,0.0,0.0003763436903966504,0.0
user_285,0,1,0.0,0.0003763436903966504,0.0
user_286,0,1,0.0,0.0003763436903966504,0.0
user_287,0,1,0.0,0.0003763436903966504,0.0
user_288,0,2,0.0,0.0003763436903966504,0.0
user_265,0,1,0.0,0.0003763436903966504,0.0
user_1411,0,1,0.0,0.0003763436903966504,0.0
user_1413,0,1,0.0,0.0003763436903966504,0.0
user_1414,0,1,0.0,0.0003763436903966504,0.0
user_1418,0,1,0.0,0.0003763436903966504,0.0
user_1419,0,1,0.0,0.0003763436903966504,0.0
user_1420,0,2,0.0,0.0003763436903966504,0.0
user_1421,0,2,0.0,0.0003763436903966504,0.0
user_1422,0,2,0.0,0.0003763436903966504,0.0
user_1423,0,1,0.0,0.0003763436903966504,0.0
user_1424,0,1,0.0,0.0003763436903966504,0.0
user_1430,0,1,0.0,0.0003763436903966504,0.0
user_271,0,2,0.0,0.0003763436903966504,0.0
user_252,0,1,0.0,0.0003763436903966504,0.0
user_1433,0,2,0.0,0.0003763436903966504,0.0
user_1435,0,1,0.0,0.0003763436903966504,0.0
user_1436,0,1,0.0,0.0003763436903966504,0.0
user_1437,0,1,0.0,0.0003763436903966504,0.0
user_1439,0,12,0.0,0.0003763436903966504,0.0
user_1440,0,1,0.0,0.0003763436903966504,0.0
user_1442,0,3,0.0,0.0003763436903966504,0.0
user_1445,0,1,0.0,0.0003763436903966504,0.0
user_273,0,1,0.0,0.0003763436903966504,0.0
user_275,0,1,0.0,0.0003763436903966504,0.0
user_276,0,1,0.0,0.0003763436903966504,0.0
user_279,0,1,0.0,0.0003763436903966504,0.0
user_280,0,1,0.0,0.0003763436903966504,0.0
user_282,0,1,0.0,0.0003763436903966504,0.0
user_1491,0,3,0.0,0.0003763436903966504,0.0
user_1493,0,1,0.0,0.0003763436903966504,0.0
user_1496,0,1,0.0,0.0003763436903966504,0.0
user_1446,0,2,0.0,0.0003763436903966504,0.0
user_1448,0,1,0.0,0.0003763436903966504,0.0
user_1450,0,1,0.0,0.0003763436903966504,0.0
user_1451,0,2,0.0,0.0003763436903966504,0.0
user_1452,0,1,0.0,0.0003763436903966504,0.0
user_1455,0,1,0.0,0.0003763436903966504,0.0
user_1456,0,1,0.0,0.0003763436903966504,0.0
user_1457,0,1,0.0,0.0003763436903966504,0.0
user_1459,0,1,0.0,0.0003763436903966504,0.0
user_1460,0,1,0.0,0.0003763436903966504,0.0
user_1431,0,1,0.0,0.0003763436903966504,0.0
user_269,0,11,0.0,0.0003763436903966504,0.0
user_270,0,1,0.0,0.0003763436903966504,0.0
user_253,0,1,0.0,0.0003763436903966504,0.0
user_254,0,1,0.0,0.0003763436903966504,0.0
user_259,0,2,0.0,0.0003763436903966504,0.0
user_260,0,1,0.0,0.0003763436903966504,0.0
user_261,0,1,0.0,0.0003763436903966504,0.0
user_262,0,4,0.0,0.0003763436903966504,0.0
user_264,0,1,0.0,0.0003763436903966504,0.0
user_236,0,1,0.0,0.0003763436903966504,0.0
user_1463,0,1,0.0,0.0003763436903966504,0.0
user_1470,0,1,0.0,0.0003763436903966504,0.0
user_1473,0,1,0.0,0.0003763436903966504,0.0
user_1477,0,1,0.0,0.0003763436903966504,0.0
user_1482,0,1,0.0,0.0003763436903966504,0.0
user_1488,0,1,0.0,0.0003763436903966504,0.0
user_1489,0,1,0.0,0.0003763436903966504,0.0
user_1490,0,2,0.0,0.0003763436903966504,0.0
user_245,0,2,0.0,0.0003763436903966504,0.0
user_246,0,1,0.0,0.0003763436903966504,0.0
user_247,0,1,0.0,0.0003763436903966504,0.0
user_248,0,1,0.0,0.0003763436903966504,0.0
user_251,0,1,0.0,0.0003763436903966504,0.0
user_1498,0,1,0.0,0.0003763436903966504,0.0
user_1500,0,1,0.0,0.0003763436903966504,0.0
user_1501,0,1,0.0,0.0003763436903966504,0.0
user_1503,0,1,0.0,0.0003763436903966504,0.0
user_1505,0,1,0.0,0.0003763436903966504,0.0
user_1509,0,1,0.0,0.0003763436903966504,0.0
user_1510,0,1,0.0,0.0003763436903966504,0.0
user_1511,0,1,0.0,0.0003763436903966504,0.0
user_1513,0,2,0.0,0.0003763436903966504,0.0
user_1516,0,1,0.0,0.0003763436903966504,0.0
user_1461,0,1,0.0,0.0003763436903966504,0.0
user_228,0,4,0.0,0.0003763436903966504,0.0
user_229,0,1,0.0,0.0003763436903966504,0.0
user_230,0,1,0.0,0.0003763436903966504,0.0
user_234,0,2,0.0,0.0003763436903966504,0.0
user_207,0,2,0.0,0.0003763436903966504,0.0
user_1517,0,1,0.0,0.0003763436903966504,0.0
user_1518,0,2,0.0,0.0003763436903966504,0.0
user_1519,0,2,0.0,0.0003763436903966504,0.0
user_1521,0,1,0.0,0.0003763436903966504,0.0
user_1522,0,1,0.0,0.0003763436903966504,0.0
user_1524,0,11,0.0,0.0003763436903966504,0.0
user_1497,0,1,0.0,0.0003763436903966504,0.0
user_239,0,1,0.0,0.0003763436903966504,0.0
user_241,0,1,0.0,0.0003763436903966504,0.0
user_242,0,2,0.0,0.0003763436903966504,0.0
user_243,0,1,0.0,0.0003763436903966504,0.0
user_215,0,1,0.0,0.0003763436903966504,0.0
user_217,0,1,0.0,0.0003763436903966504,0.0
user_218,0,1,0.0,0.0003763436903966504,0.0
user_219,0,1,0.0,0.0003763436903966504,0.0
user_220,0,1,0.0,0.0003763436903966504,0.0
user_221,0,1,0.0,0.0003763436903966504,0.0
user_1525,0,1,0.0,0.0003763436903966504,0.0
user_1526,0,1,0.0,0.0003763436903966504,0.0
user_1529,0,1,0.0,0.0003763436903966504,0.0
user_1530,0,1,0.0,0.0003763436903966504,0.0
user_1532,0,4,0.0,0.0003763436903966504,0.0
user_1533,0,1,0.0,0.0003763436903966504,0.0
user_1536,0,1,0.0,0.0003763436903966504,0.0
user_224,0,1,0.0,0.0003763436903966504,0.0
user_226,0,2,0.0,0.0003763436903966504,0.0
user_227,0,4,0.0,0.0003763436903966504,0.0
user_1538,0,1,0.0,0.0003763436903966504,0.0
user_1542,0,1,0.0,0.0003763436903966504,0.0
user_1543,0,1,0.0,0.0003763436903966504,0.0
user_1544,0,2,0.0,0.0003763436903966504,0.0
user_1545,0,1,0.0,0.0003763436903966504,0.0
user_1546,0,1,0.0,0.0003763436903966504,0.0
user_1547,0,2,0.0,0.0003763436903966504,0.0
user_1550,0,3,0.0,0.0003763436903966504,0.0
user_1551,0,1,0.0,0.0003763436903966504,0.0
user_1553,0,1,0.0,0.0003763436903966504,0.0
user_1554,0,1,0.0,0.0003763436903966504,0.0
user_1555,0,1,0.0,0.0003763436903966504,0.0
user_210,0,1,0.0,0.0003763436903966504,0.0
user_211,0,1,0.0,0.0003763436903966504,0.0
user_213,0,1,0.0,0.0003763436903966504,0.0
user_214,0,2,0.0,0.0003763436903966504,0.0
user_193,0,2,0.0,0.0003763436903966504,0.0
user_195,0,1,0.0,0.0003763436903966504,0.0
user_198,0,1,0.0,0.0003763436903966504,0.0
user_204,0,1,0.0,0.0003763436903966504,0.0
user_205,0,1,0.0,0.0003763436903966504,0.0
user_206,0,2,0.0,0.0003763436903966504,0.0
user_1558,0,1,0.0,0.0003763436903966504,0.0
user_1564,0,1,0.0,0.0003763436903966504,0.0
user_1565,0,1,0.0,0.0003763436903966504,0.0
user_1566,0,1,0.0,0.0003763436903966504,0.0
user_1569,0,2,0.0,0.0003763436903966504,0.0
user_1570,0,1,0.0,0.0003763436903966504,0.0
